name,date,open,high,low,close,volume
WFC,01-06-72,0.3118,0.3122,0.3113,0.3113,249600
WFC,02-06-72,0.3122,0.315,0.3122,0.3122,172800
WFC,05-06-72,0.3122,0.3168,0.3113,0.3168,302400
WFC,06-06-72,0.3168,0.3224,0.316,0.3168,196800
WFC,07-06-72,0.3168,0.3168,0.314,0.314,48000
WFC,08-06-72,0.314,0.3168,0.3132,0.315,144000
WFC,09-06-72,0.315,0.3168,0.3132,0.315,43200
WFC,12-06-72,0.3168,0.3187,0.3168,0.3187,24000
WFC,13-06-72,0.3178,0.3178,0.3132,0.3132,76800
WFC,14-06-72,0.3132,0.315,0.3132,0.3132,244800
WFC,15-06-72,0.315,0.316,0.315,0.316,206400
WFC,16-06-72,0.316,0.3187,0.316,0.3187,48000
WFC,19-06-72,0.3168,0.3168,0.316,0.316,91200
WFC,20-06-72,0.316,0.3168,0.316,0.3168,14400
WFC,21-06-72,0.3168,0.3168,0.316,0.316,48000
WFC,22-06-72,0.316,0.3187,0.315,0.3187,86400
WFC,23-06-72,0.3205,0.3233,0.3205,0.3233,96000
WFC,26-06-72,0.3233,0.3242,0.3205,0.3242,62400
WFC,27-06-72,0.3261,0.3279,0.3261,0.3261,67200
WFC,28-06-72,0.3289,0.3353,0.3289,0.3353,144000
WFC,29-06-72,0.3343,0.3343,0.3343,0.3343,28800
WFC,30-06-72,0.3353,0.339,0.3353,0.339,72000
WFC,03-07-72,0.339,0.3445,0.339,0.3445,57600
WFC,05-07-72,0.3445,0.3445,0.3408,0.3408,211200
WFC,06-07-72,0.3426,0.3574,0.3426,0.3574,254400
WFC,07-07-72,0.3574,0.3629,0.3574,0.3592,412800
WFC,10-07-72,0.3592,0.3611,0.3574,0.3611,0
WFC,11-07-72,0.3611,0.362,0.3592,0.3611,2904000
WFC,12-07-72,0.3611,0.3629,0.3611,0.3611,259200
WFC,13-07-72,0.3611,0.3647,0.3611,0.3647,225600
WFC,14-07-72,0.3647,0.3647,0.362,0.3647,172800
WFC,17-07-72,0.3647,0.3656,0.3629,0.3656,62400
WFC,18-07-72,0.3656,0.3684,0.3639,0.3666,220800
WFC,19-07-72,0.3666,0.3684,0.3647,0.3684,24000
WFC,20-07-72,0.3684,0.3684,0.3656,0.3675,76800
WFC,21-07-72,0.3675,0.3703,0.3675,0.3703,5712
WFC,24-07-72,0.3703,0.3703,0.3684,0.3693,225600
WFC,25-07-72,0.3693,0.374,0.3693,0.3731,278400
WFC,26-07-72,0.374,0.3749,0.374,0.3749,86400
WFC,27-07-72,0.3749,0.3749,0.3684,0.3684,518400
WFC,28-07-72,0.3703,0.3721,0.3703,0.3712,67200
WFC,31-07-72,0.3712,0.3712,0.3693,0.3712,86400
WFC,01-08-72,0.3712,0.3776,0.3693,0.3758,264000
WFC,02-08-72,0.3758,0.3813,0.374,0.3795,211200
WFC,03-08-72,0.3795,0.3813,0.3758,0.3813,264000
WFC,04-08-72,0.3832,0.3868,0.3832,0.385,681600
WFC,07-08-72,0.3887,0.3905,0.3887,0.3896,206400
WFC,08-08-72,0.3896,0.3896,0.3887,0.3887,547200
WFC,09-08-72,0.3887,0.3905,0.3868,0.3868,244800
WFC,10-08-72,0.3887,0.3905,0.3887,0.3905,153600
WFC,11-08-72,0.3905,0.3905,0.3896,0.3905,86400
WFC,14-08-72,0.3905,0.3942,0.3905,0.3924,124800
WFC,15-08-72,0.3942,0.3979,0.3942,0.3952,120000
WFC,16-08-72,0.3979,0.4016,0.3979,0.3997,81600
WFC,17-08-72,0.4006,0.4016,0.4006,0.4006,67200
WFC,18-08-72,0.4053,0.4108,0.4053,0.4081,321600
WFC,21-08-72,0.4081,0.4098,0.4081,0.4098,19200
WFC,22-08-72,0.4108,0.4163,0.4108,0.4163,350400
WFC,23-08-72,0.4163,0.4182,0.4145,0.4182,177600
WFC,24-08-72,0.4182,0.42,0.4182,0.42,72000
WFC,25-08-72,0.4191,0.4191,0.4163,0.4173,244800
WFC,28-08-72,0.4173,0.4182,0.4154,0.4154,81600
WFC,29-08-72,0.4145,0.4145,0.4145,0.4145,52800
WFC,30-08-72,0.4145,0.4154,0.4126,0.4126,91200
WFC,31-08-72,0.4135,0.4145,0.4135,0.4135,33600
WFC,01-09-72,0.4135,0.4154,0.4135,0.4154,48000
WFC,05-09-72,0.4154,0.4163,0.4135,0.4135,172800
WFC,06-09-72,0.4126,0.4126,0.4108,0.4117,100800
WFC,07-09-72,0.4098,0.4098,0.4071,0.4071,33600
WFC,08-09-72,0.4053,0.4053,0.3997,0.4044,211200
WFC,11-09-72,0.4044,0.4053,0.4034,0.4053,33600
WFC,12-09-72,0.4062,0.4098,0.4062,0.409,139200
WFC,13-09-72,0.409,0.4108,0.409,0.409,134400
WFC,14-09-72,0.409,0.4108,0.409,0.409,230400
WFC,15-09-72,0.409,0.4108,0.409,0.4108,0
WFC,18-09-72,0.409,0.409,0.4062,0.409,91200
WFC,19-09-72,0.409,0.409,0.409,0.409,52800
WFC,20-09-72,0.409,0.409,0.4053,0.4053,187200
WFC,21-09-72,0.4062,0.409,0.4062,0.409,72000
WFC,22-09-72,0.409,0.4108,0.409,0.409,67200
WFC,25-09-72,0.409,0.4098,0.4071,0.4071,144000
WFC,26-09-72,0.4071,0.4071,0.4025,0.4053,134400
WFC,27-09-72,0.4034,0.4034,0.3979,0.3997,192000
WFC,28-09-72,0.3979,0.3979,0.3942,0.3942,129600
WFC,29-09-72,0.3942,0.397,0.3924,0.3961,148800
WFC,02-10-72,0.3979,0.4016,0.3979,0.4016,72000
WFC,03-10-72,0.4016,0.4053,0.3997,0.4034,124800
WFC,04-10-72,0.4053,0.409,0.4053,0.409,67200
WFC,05-10-72,0.4108,0.4135,0.4108,0.4117,432000
WFC,06-10-72,0.4117,0.4135,0.4117,0.4126,787200
WFC,09-10-72,0.4145,0.4163,0.4145,0.4163,57600
WFC,10-10-72,0.4154,0.4154,0.4126,0.4145,115200
WFC,11-10-72,0.4145,0.4154,0.4126,0.4154,163200
WFC,12-10-72,0.4154,0.4154,0.4126,0.4126,33600
WFC,13-10-72,0.4108,0.4108,0.4034,0.4034,86400
WFC,16-10-72,0.4006,0.4006,0.3924,0.3924,67200
WFC,17-10-72,0.3914,0.3914,0.3877,0.3905,96000
WFC,18-10-72,0.3942,0.3979,0.3942,0.3979,139200
WFC,19-10-72,0.3979,0.3997,0.3979,0.3979,57600
WFC,20-10-72,0.3979,0.4025,0.3979,0.4006,96000
WFC,23-10-72,0.4034,0.4163,0.4034,0.4163,192000
WFC,24-10-72,0.4163,0.4191,0.4145,0.4163,124800
WFC,25-10-72,0.4163,0.4163,0.4126,0.4126,38400
WFC,26-10-72,0.4126,0.4182,0.4098,0.4098,172800
WFC,27-10-72,0.4108,0.4117,0.4108,0.4108,76800
WFC,30-10-72,0.4108,0.4145,0.4108,0.4145,72000
WFC,31-10-72,0.4145,0.4182,0.4135,0.4163,148800
WFC,01-11-72,0.4163,0.42,0.4163,0.42,96000
WFC,02-11-72,0.42,0.4237,0.42,0.42,230400
WFC,03-11-72,0.4218,0.4237,0.4218,0.4218,110400
WFC,06-11-72,0.4218,0.4237,0.42,0.42,105600
WFC,08-11-72,0.42,0.4218,0.42,0.4218,96000
WFC,09-11-72,0.4218,0.4255,0.4218,0.4227,124800
WFC,10-11-72,0.4246,0.4292,0.4246,0.4292,201600
WFC,13-11-72,0.4292,0.4302,0.4274,0.4302,57600
WFC,14-11-72,0.4274,0.4274,0.4265,0.4265,52800
WFC,15-11-72,0.4265,0.4292,0.4255,0.4283,86400
WFC,16-11-72,0.4283,0.4283,0.4274,0.4274,33600
WFC,17-11-72,0.4274,0.4292,0.4246,0.4274,177600
WFC,20-11-72,0.4265,0.4265,0.4246,0.4246,33600
WFC,21-11-72,0.4246,0.4246,0.4237,0.4237,158400
WFC,22-11-72,0.4255,0.4283,0.4255,0.4255,163200
WFC,24-11-72,0.4255,0.4292,0.4255,0.4274,76800
WFC,27-11-72,0.4255,0.4255,0.4237,0.4255,144000
WFC,28-11-72,0.4255,0.4255,0.4237,0.4237,182400
WFC,29-11-72,0.4237,0.4237,0.4237,0.4237,4800
WFC,30-11-72,0.4237,0.4237,0.4218,0.4218,316800
WFC,01-12-72,0.4218,0.4255,0.4218,0.4246,172800
WFC,04-12-72,0.4246,0.4255,0.4237,0.4237,67200
WFC,05-12-72,0.4237,0.4255,0.4227,0.4255,72000
WFC,06-12-72,0.4255,0.4255,0.4218,0.4227,153600
WFC,07-12-72,0.4227,0.4246,0.4218,0.4246,144000
WFC,08-12-72,0.4246,0.4246,0.4218,0.4227,62400
WFC,11-12-72,0.4227,0.4255,0.4227,0.4237,86400
WFC,12-12-72,0.4237,0.4255,0.4227,0.4227,216000
WFC,13-12-72,0.4227,0.4237,0.4218,0.4237,86400
WFC,14-12-72,0.4237,0.4265,0.4227,0.4237,172800
WFC,15-12-72,0.4237,0.4265,0.4227,0.4265,110400
WFC,18-12-72,0.4265,0.4274,0.4237,0.4255,52800
WFC,19-12-72,0.4255,0.4292,0.4246,0.4274,124800
WFC,20-12-72,0.4274,0.4292,0.4265,0.4292,81600
WFC,21-12-72,0.4292,0.4329,0.4255,0.4329,96000
WFC,22-12-72,0.4329,0.4329,0.4283,0.4302,76800
WFC,26-12-72,0.4302,0.4302,0.4302,0.4302,14400
WFC,27-12-72,0.4302,0.4347,0.4292,0.4329,168000
WFC,29-12-72,0.4347,0.4513,0.4347,0.4513,182400
WFC,02-01-73,0.4568,0.4624,0.4568,0.4624,96000
WFC,03-01-73,0.4624,0.4661,0.4587,0.4587,76800
WFC,04-01-73,0.4587,0.4624,0.4577,0.4624,48000
WFC,05-01-73,0.4624,0.4633,0.4577,0.4615,72000
WFC,08-01-73,0.4605,0.4605,0.4568,0.4568,86400
WFC,09-01-73,0.4568,0.4568,0.4568,0.4568,139200
WFC,10-01-73,0.4596,0.4624,0.4596,0.4624,86400
WFC,11-01-73,0.4624,0.4716,0.4615,0.4697,225600
WFC,12-01-73,0.4697,0.4753,0.4697,0.4697,91200
WFC,15-01-73,0.4697,0.4734,0.4697,0.4734,67200
WFC,16-01-73,0.4734,0.4753,0.4707,0.4753,100800
WFC,17-01-73,0.4753,0.4771,0.4642,0.4651,350400
WFC,18-01-73,0.4651,0.4669,0.4624,0.4661,67200
WFC,19-01-73,0.4661,0.4679,0.4624,0.4661,48000
WFC,22-01-73,0.4679,0.4707,0.4679,0.4707,43200
WFC,23-01-73,0.4707,0.4716,0.4642,0.4669,216000
WFC,24-01-73,0.4669,0.4697,0.4661,0.4697,81600
WFC,26-01-73,0.4651,0.4651,0.455,0.455,235200
WFC,29-01-73,0.455,0.4587,0.455,0.4587,139200
WFC,30-01-73,0.4568,0.4568,0.4513,0.4513,331200
WFC,31-01-73,0.4513,0.455,0.4513,0.4513,48000
WFC,01-02-73,0.4458,0.4458,0.4403,0.4403,206400
WFC,02-02-73,0.4403,0.4421,0.4347,0.4384,48000
WFC,05-02-73,0.4384,0.4384,0.4311,0.4311,115200
WFC,06-02-73,0.4274,0.4274,0.42,0.42,273600
WFC,07-02-73,0.4145,0.4145,0.4053,0.4053,158400
WFC,08-02-73,0.4053,0.4053,0.3997,0.4034,398400
WFC,09-02-73,0.4053,0.4126,0.4053,0.4126,91200
WFC,12-02-73,0.4145,0.42,0.4145,0.4145,427200
WFC,13-02-73,0.4145,0.4163,0.4126,0.4163,115200
WFC,14-02-73,0.4163,0.4163,0.4126,0.4126,105600
WFC,15-02-73,0.409,0.409,0.4053,0.4053,76800
