name,date,open,high,low,close,volume
INTC,02-10-80,0.2658,0.2665,0.2651,0.2651,4281600
INTC,03-10-80,0.2739,0.2747,0.2739,0.2739,5068800
INTC,06-10-80,0.2909,0.2924,0.2909,0.2909,10060800
INTC,07-10-80,0.2916,0.2931,0.2916,0.2916,9158400
INTC,08-10-80,0.2865,0.2865,0.2857,0.2857,25036800
INTC,09-10-80,0.2858,0.2865,0.285,0.285,4348800
INTC,10-10-80,0.2835,0.2835,0.282,0.282,6624000
INTC,13-10-80,0.2835,0.285,0.2835,0.2835,3235200
INTC,14-10-80,0.285,0.2879,0.285,0.285,6652800
INTC,15-10-80,0.2909,0.2924,0.2909,0.2909,4416000
INTC,16-10-80,0.2909,0.2924,0.2894,0.2894,5942400
INTC,17-10-80,0.2894,0.2894,0.2865,0.2865,6988800
INTC,20-10-80,0.285,0.285,0.2835,0.2835,6489600
INTC,21-10-80,0.282,0.282,0.2806,0.2806,8908800
INTC,22-10-80,0.2835,0.285,0.2835,0.2835,5136000
INTC,23-10-80,0.2806,0.2806,0.2776,0.2776,3206400
INTC,24-10-80,0.2732,0.2732,0.2717,0.2717,4204800
INTC,27-10-80,0.2584,0.2584,0.2569,0.2569,5769600
INTC,28-10-80,0.2643,0.2673,0.2643,0.2643,4473600
INTC,29-10-80,0.2702,0.2717,0.2702,0.2702,6844800
INTC,30-10-80,0.2451,0.2451,0.2422,0.2422,54960000
INTC,31-10-80,0.2481,0.2495,0.2481,0.2481,16579200
INTC,03-11-80,0.2481,0.2495,0.2481,0.2481,18777600
INTC,05-11-80,0.2658,0.2673,0.2658,0.2658,16108800
INTC,06-11-80,0.251,0.251,0.2495,0.2495,20659200
INTC,07-11-80,0.254,0.2569,0.254,0.254,7334400
INTC,10-11-80,0.254,0.2555,0.2525,0.2525,8390400
INTC,11-11-80,0.2569,0.2584,0.2569,0.2569,8620800
INTC,12-11-80,0.2658,0.2673,0.2658,0.2658,13440000
INTC,13-11-80,0.2717,0.2732,0.2717,0.2717,9753600
INTC,14-11-80,0.2835,0.2865,0.2835,0.2835,12028800
INTC,17-11-80,0.285,0.2865,0.285,0.285,8515200
INTC,18-11-80,0.2924,0.2938,0.2924,0.2924,8467200
INTC,19-11-80,0.2894,0.2894,0.2879,0.2879,10387200
INTC,20-11-80,0.2865,0.2865,0.285,0.285,11251200
INTC,21-11-80,0.282,0.282,0.2806,0.2806,10684800
INTC,24-11-80,0.2791,0.2791,0.2761,0.2761,8688000
INTC,25-11-80,0.2761,0.2776,0.2761,0.2761,5990400
INTC,26-11-80,0.2776,0.2791,0.2776,0.2776,5654400
INTC,28-11-80,0.2776,0.2776,0.2747,0.2747,5088000
INTC,01-12-80,0.2569,0.2569,0.254,0.254,5328000
INTC,02-12-80,0.254,0.2569,0.254,0.254,12768000
INTC,03-12-80,0.2569,0.2599,0.2569,0.2569,7478400
INTC,04-12-80,0.2621,0.2643,0.2621,0.2621,9398400
INTC,05-12-80,0.2466,0.2466,0.2451,0.2451,12278400
INTC,08-12-80,0.2377,0.2377,0.2363,0.2363,13363200
INTC,09-12-80,0.2466,0.2495,0.2466,0.2466,20572800
INTC,10-12-80,0.2451,0.2451,0.2436,0.2436,17558400
INTC,11-12-80,0.2392,0.2392,0.2363,0.2363,23481600
INTC,12-12-80,0.2436,0.2451,0.2436,0.2436,12460800
INTC,15-12-80,0.2436,0.2451,0.2436,0.2436,8544000
INTC,16-12-80,0.2451,0.2481,0.2451,0.2451,16425600
INTC,17-12-80,0.2422,0.2422,0.2407,0.2407,15753600
INTC,18-12-80,0.2407,0.2422,0.2392,0.2392,18508800
INTC,19-12-80,0.2304,0.2304,0.2274,0.2274,31900800
INTC,22-12-80,0.2274,0.2289,0.2274,0.2274,19526400
INTC,23-12-80,0.2318,0.2333,0.2318,0.2318,17145600
INTC,24-12-80,0.2363,0.2392,0.2363,0.2363,11808000
INTC,26-12-80,0.2422,0.2451,0.2422,0.2422,4300800
INTC,29-12-80,0.2363,0.2363,0.2348,0.2348,15782400
INTC,30-12-80,0.2377,0.2392,0.2377,0.2377,8131200
INTC,31-12-80,0.2377,0.2407,0.2377,0.2377,6624000
INTC,02-01-81,0.2377,0.2407,0.2377,0.2377,7795200
INTC,05-01-81,0.2466,0.2495,0.2466,0.2466,9187200
INTC,06-01-81,0.2422,0.2422,0.2407,0.2407,16099200
INTC,07-01-81,0.2348,0.2348,0.2333,0.2333,16857600
INTC,08-01-81,0.2304,0.2304,0.2289,0.2289,12556800
INTC,09-01-81,0.2289,0.2304,0.2289,0.2289,8332800
INTC,12-01-81,0.2259,0.2259,0.2244,0.2244,13574400
INTC,13-01-81,0.2244,0.2244,0.223,0.223,14630400
INTC,14-01-81,0.2244,0.2274,0.2244,0.2244,5702400
INTC,15-01-81,0.2259,0.2289,0.2259,0.2259,10051200
INTC,16-01-81,0.2363,0.2377,0.2363,0.2363,12768000
INTC,19-01-81,0.2363,0.2377,0.2363,0.2363,7180800
INTC,20-01-81,0.2304,0.2304,0.2289,0.2289,7017600
INTC,21-01-81,0.2289,0.2289,0.2274,0.2274,8976000
INTC,22-01-81,0.2274,0.2304,0.2274,0.2274,7286400
INTC,23-01-81,0.2318,0.2333,0.2318,0.2318,8803200
INTC,26-01-81,0.2274,0.2274,0.2259,0.2259,11760000
INTC,27-01-81,0.2259,0.2259,0.2244,0.2244,10070400
INTC,28-01-81,0.2244,0.2259,0.2244,0.2244,6681600
INTC,29-01-81,0.2244,0.2259,0.2244,0.2244,7516800
INTC,30-01-81,0.2215,0.2215,0.22,0.22,8956800
INTC,02-02-81,0.2141,0.2141,0.2126,0.2126,17433600
INTC,03-02-81,0.2215,0.223,0.2215,0.2215,11328000
INTC,04-02-81,0.2274,0.2304,0.2274,0.2274,8448000
INTC,05-02-81,0.2333,0.2348,0.2333,0.2333,11702400
INTC,06-02-81,0.2363,0.2392,0.2363,0.2363,10963200
INTC,09-02-81,0.2363,0.2392,0.2363,0.2363,9312000
INTC,10-02-81,0.2392,0.2407,0.2392,0.2392,7132800
INTC,11-02-81,0.2363,0.2363,0.2348,0.2348,6374400
INTC,12-02-81,0.2289,0.2289,0.2274,0.2274,6873600
INTC,13-02-81,0.2274,0.2289,0.2274,0.2274,5577600
INTC,17-02-81,0.2333,0.2363,0.2333,0.2333,4819200
INTC,18-02-81,0.2348,0.2363,0.2348,0.2348,11040000
INTC,19-02-81,0.2348,0.2363,0.2348,0.2348,13948800
INTC,20-02-81,0.2259,0.2259,0.2244,0.2244,16099200
INTC,23-02-81,0.223,0.223,0.2215,0.2215,12768000
INTC,24-02-81,0.2215,0.2215,0.22,0.22,18921600
INTC,25-02-81,0.2008,0.2008,0.1979,0.1979,77721600
INTC,26-02-81,0.1964,0.1964,0.1949,0.1949,32524800
INTC,27-02-81,0.2067,0.2082,0.2067,0.2067,36057600
INTC,02-03-81,0.2126,0.2156,0.2126,0.2126,19113600
INTC,03-03-81,0.2097,0.2097,0.2082,0.2082,21110400
INTC,04-03-81,0.2067,0.2067,0.2052,0.2052,17625600
INTC,05-03-81,0.2008,0.2008,0.1993,0.1993,8361600
INTC,06-03-81,0.1993,0.2008,0.1993,0.1993,14342400
INTC,09-03-81,0.1993,0.2008,0.1993,0.1993,10041600
INTC,10-03-81,0.2023,0.2038,0.2023,0.2023,10646400
INTC,11-03-81,0.1964,0.1964,0.1934,0.1934,16310400
INTC,12-03-81,0.2038,0.2067,0.2038,0.2038,9216000
INTC,13-03-81,0.2067,0.2082,0.2067,0.2067,10569600
INTC,16-03-81,0.2082,0.2097,0.2082,0.2082,13670400
INTC,17-03-81,0.2008,0.2008,0.1993,0.1993,17577600
INTC,18-03-81,0.2023,0.2038,0.2023,0.2023,20755200
INTC,19-03-81,0.2023,0.2023,0.2008,0.2008,8572800
INTC,20-03-81,0.2067,0.2082,0.2067,0.2067,14764800
INTC,23-03-81,0.2082,0.2112,0.2082,0.2082,8054400
INTC,24-03-81,0.2097,0.2112,0.2097,0.2097,14227200
INTC,25-03-81,0.2185,0.22,0.2185,0.2185,11875200
INTC,26-03-81,0.2171,0.2171,0.2156,0.2156,15964800
INTC,27-03-81,0.2156,0.2171,0.2156,0.2156,17241600
INTC,30-03-81,0.2156,0.2171,0.2156,0.2156,5318400
INTC,31-03-81,0.2156,0.2156,0.2141,0.2141,4742400
INTC,01-04-81,0.2156,0.2171,0.2156,0.2156,8246400
INTC,02-04-81,0.2171,0.2185,0.2171,0.2171,9792000
INTC,03-04-81,0.2171,0.2171,0.2141,0.2141,13968000
INTC,06-04-81,0.2141,0.2141,0.2126,0.2126,10358400
INTC,07-04-81,0.2112,0.2112,0.2082,0.2082,19910400
INTC,08-04-81,0.2097,0.2112,0.2097,0.2097,33004800
INTC,09-04-81,0.2097,0.2097,0.2082,0.2082,14505600
INTC,10-04-81,0.2126,0.2156,0.2126,0.2126,12000000
INTC,13-04-81,0.2259,0.2274,0.2259,0.2259,8256000
INTC,14-04-81,0.2274,0.2289,0.2274,0.2274,8668800
INTC,15-04-81,0.2289,0.2304,0.2289,0.2289,8889600
INTC,16-04-81,0.2318,0.2333,0.2318,0.2318,37344000
INTC,20-04-81,0.2318,0.2333,0.2318,0.2318,6758400
INTC,21-04-81,0.2363,0.2377,0.2363,0.2363,12691200
INTC,22-04-81,0.2392,0.2407,0.2392,0.2392,14544000
INTC,23-04-81,0.2377,0.2377,0.2348,0.2348,5760000
INTC,24-04-81,0.2363,0.2377,0.2363,0.2363,18451200
INTC,27-04-81,0.2348,0.2348,0.2318,0.2318,9062400
INTC,28-04-81,0.2318,0.2318,0.2289,0.2289,14774400
INTC,29-04-81,0.2274,0.2274,0.2259,0.2259,11712000
INTC,30-04-81,0.2244,0.2244,0.223,0.223,7852800
INTC,01-05-81,0.223,0.223,0.2215,0.2215,13948800
INTC,04-05-81,0.2185,0.2185,0.2171,0.2171,7977600
INTC,05-05-81,0.2171,0.2171,0.2156,0.2156,7324800
INTC,06-05-81,0.2156,0.2171,0.2156,0.2156,5443200
INTC,07-05-81,0.2156,0.2171,0.2156,0.2156,6307200
INTC,08-05-81,0.2156,0.2171,0.2156,0.2156,14294400
INTC,11-05-81,0.2112,0.2112,0.2097,0.2097,6624000
INTC,12-05-81,0.2097,0.2112,0.2097,0.2097,6662400
INTC,13-05-81,0.2097,0.2097,0.2082,0.2082,4752000
INTC,14-05-81,0.2126,0.2141,0.2126,0.2126,10608000
INTC,15-05-81,0.2141,0.2156,0.2141,0.2141,10176000
INTC,18-05-81,0.2141,0.2156,0.2141,0.2141,10771200
INTC,19-05-81,0.2141,0.2141,0.2112,0.2112,10262400
INTC,20-05-81,0.22,0.2215,0.22,0.22,9628800
INTC,21-05-81,0.2215,0.223,0.2215,0.2215,10137600
INTC,22-05-81,0.223,0.2244,0.223,0.223,15014400
INTC,26-05-81,0.2304,0.2318,0.2304,0.2304,13814400
INTC,27-05-81,0.2422,0.2436,0.2422,0.2422,14918400
INTC,28-05-81,0.2451,0.2481,0.2451,0.2451,14726400
INTC,29-05-81,0.2436,0.2436,0.2422,0.2422,27091200
INTC,01-06-81,0.2407,0.2407,0.2377,0.2377,11155200
INTC,02-06-81,0.2304,0.2304,0.2289,0.2289,10896000
INTC,03-06-81,0.2259,0.2259,0.2244,0.2244,13766400
INTC,04-06-81,0.2215,0.2215,0.22,0.22,8601600
INTC,05-06-81,0.22,0.22,0.2185,0.2185,8419200
INTC,08-06-81,0.2171,0.2171,0.2156,0.2156,4233600
INTC,09-06-81,0.2156,0.2156,0.2141,0.2141,5865600
INTC,10-06-81,0.2141,0.2141,0.2126,0.2126,10780800
INTC,11-06-81,0.2185,0.22,0.2185,0.2185,10320000
INTC,12-06-81,0.2215,0.223,0.2215,0.2215,11241600
INTC,15-06-81,0.2185,0.2185,0.2156,0.2156,7324800
INTC,16-06-81,0.2126,0.2126,0.2097,0.2097,18537600
INTC,17-06-81,0.2097,0.2112,0.2097,0.2097,7929600
INTC,18-06-81,0.2067,0.2067,0.2052,0.2052,12499200
INTC,19-06-81,0.2067,0.2097,0.2067,0.2067,10963200
INTC,22-06-81,0.2067,0.2082,0.2052,0.2052,3446400
INTC,23-06-81,0.2082,0.2097,0.2082,0.2082,9868800
INTC,24-06-81,0.2082,0.2097,0.2082,0.2082,4521600
INTC,25-06-81,0.2082,0.2082,0.2052,0.2052,4041600
INTC,26-06-81,0.2215,0.223,0.2215,0.2215,15321600
INTC,29-06-81,0.223,0.2244,0.223,0.223,14976000
INTC,30-06-81,0.2141,0.2141,0.2126,0.2126,10243200
INTC,01-07-81,0.2097,0.2097,0.2082,0.2082,11414400
INTC,02-07-81,0.2008,0.2008,0.1993,0.1993,17097600
INTC,06-07-81,0.1993,0.1993,0.1979,0.1979,13142400
INTC,07-07-81,0.1934,0.1934,0.192,0.192,9484800
INTC,08-07-81,0.1934,0.1949,0.1934,0.1934,13977600
INTC,09-07-81,0.1979,0.2008,0.1979,0.1979,10329600
INTC,10-07-81,0.2023,0.2038,0.2023,0.2023,7238400
INTC,13-07-81,0.2023,0.2038,0.2023,0.2023,3446400
INTC,14-07-81,0.2008,0.2008,0.1993,0.1993,9676800
INTC,15-07-81,0.2038,0.2052,0.2038,0.2038,6902400
INTC,16-07-81,0.2112,0.2126,0.2112,0.2112,8448000
INTC,17-07-81,0.2126,0.2141,0.2126,0.2126,6748800
INTC,20-07-81,0.2067,0.2067,0.2038,0.2038,9792000
INTC,21-07-81,0.1993,0.1993,0.1979,0.1979,7593600
INTC,22-07-81,0.1979,0.1979,0.1949,0.1949,6460800
INTC,23-07-81,0.1979,0.1993,0.1979,0.1979,7612800
INTC,24-07-81,0.1979,0.1993,0.1979,0.1979,4358400
INTC,27-07-81,0.2038,0.2052,0.2038,0.2038,6172800
INTC,28-07-81,0.2008,0.2008,0.1993,0.1993,8400000
INTC,29-07-81,0.1993,0.2008,0.1993,0.1993,5174400
INTC,30-07-81,0.1979,0.1979,0.1964,0.1964,7190400
INTC,31-07-81,0.1993,0.2008,0.1993,0.1993,8745600
INTC,03-08-81,0.1979,0.1979,0.1964,0.1964,4694400
INTC,04-08-81,0.1934,0.1934,0.192,0.192,12451200
INTC,05-08-81,0.192,0.1934,0.192,0.192,6249600
INTC,06-08-81,0.192,0.1949,0.192,0.192,13315200
INTC,07-08-81,0.1875,0.1875,0.1861,0.1861,4444800
INTC,10-08-81,0.1861,0.1861,0.1861,0.1861,0
INTC,11-08-81,0.189,0.1905,0.189,0.189,7939200
INTC,12-08-81,0.1846,0.1846,0.1831,0.1831,4041600
INTC,13-08-81,0.1861,0.1875,0.1861,0.1861,8083200
INTC,14-08-81,0.1831,0.1831,0.1816,0.1816,5616000
INTC,17-08-81,0.1816,0.1816,0.1801,0.1801,5328000
INTC,18-08-81,0.1801,0.1816,0.1787,0.1787,4857600
INTC,19-08-81,0.1816,0.1831,0.1816,0.1816,3484800
INTC,20-08-81,0.1861,0.1875,0.1861,0.1861,5577600
INTC,21-08-81,0.1801,0.1801,0.1787,0.1787,8476800
INTC,24-08-81,0.1772,0.1772,0.1757,0.1757,6441600
INTC,25-08-81,0.1757,0.1757,0.1728,0.1728,13132800
INTC,26-08-81,0.1698,0.1698,0.1683,0.1683,8035200
INTC,27-08-81,0.1669,0.1669,0.1654,0.1654,15868800
INTC,28-08-81,0.1654,0.1669,0.1654,0.1654,19776000
INTC,31-08-81,0.1654,0.1669,0.1654,0.1654,5510400
INTC,01-09-81,0.1683,0.1713,0.1683,0.1683,5856000
INTC,02-09-81,0.1683,0.1683,0.1654,0.1654,8188800
INTC,03-09-81,0.1595,0.1595,0.1565,0.1565,30518400
INTC,04-09-81,0.161,0.1624,0.161,0.161,10867200
INTC,08-09-81,0.155,0.155,0.1536,0.1536,8352000
INTC,09-09-81,0.1595,0.1624,0.1595,0.1595,7113600
INTC,10-09-81,0.1669,0.1698,0.1669,0.1669,7392000
INTC,11-09-81,0.1772,0.1787,0.1772,0.1772,10540800
INTC,14-09-81,0.1728,0.1728,0.1713,0.1713,9369600
INTC,15-09-81,0.1624,0.1624,0.161,0.161,9888000
INTC,16-09-81,0.158,0.158,0.1565,0.1565,15100800
INTC,17-09-81,0.1506,0.1506,0.1491,0.1491,21830400
INTC,18-09-81,0.1506,0.1521,0.1506,0.1506,15580800
INTC,21-09-81,0.1536,0.155,0.1536,0.1536,8419200
INTC,22-09-81,0.1491,0.1491,0.1477,0.1477,11520000
INTC,23-09-81,0.1447,0.1447,0.1432,0.1432,27763200
INTC,24-09-81,0.1418,0.1418,0.1403,0.1403,20256000
INTC,25-09-81,0.1358,0.1358,0.1344,0.1344,12662400
INTC,28-09-81,0.1403,0.1418,0.1403,0.1403,12835200
INTC,29-09-81,0.1432,0.1447,0.1432,0.1432,11568000
INTC,30-09-81,0.1432,0.1447,0.1432,0.1432,12499200
INTC,01-10-81,0.1432,0.1447,0.1432,0.1432,6681600
INTC,02-10-81,0.1477,0.1506,0.1477,0.1477,10732800
INTC,05-10-81,0.1565,0.158,0.1565,0.1565,12652800
INTC,06-10-81,0.1506,0.1506,0.1491,0.1491,16569600
INTC,07-10-81,0.1506,0.1536,0.1506,0.1506,9494400
INTC,08-10-81,0.1506,0.1536,0.1506,0.1506,30288000
INTC,09-10-81,0.1506,0.1506,0.1491,0.1491,16694400
INTC,12-10-81,0.1491,0.1506,0.1491,0.1491,10156800
INTC,13-10-81,0.1521,0.1536,0.1521,0.1521,7315200
INTC,14-10-81,0.1477,0.1477,0.1462,0.1462,4320000
INTC,15-10-81,0.1462,0.1491,0.1462,0.1462,5452800
INTC,16-10-81,0.1462,0.1477,0.1462,0.1462,7132800
INTC,19-10-81,0.1447,0.1447,0.1432,0.1432,9888000
INTC,20-10-81,0.1432,0.1462,0.1432,0.1432,11241600
INTC,21-10-81,0.1491,0.1506,0.1491,0.1491,11961600
INTC,22-10-81,0.1477,0.1477,0.1462,0.1462,19507200
INTC,23-10-81,0.1462,0.1477,0.1462,0.1462,9436800
INTC,26-10-81,0.1462,0.1477,0.1462,0.1462,8380800
INTC,27-10-81,0.1506,0.1521,0.1506,0.1506,14121600
INTC,28-10-81,0.158,0.1595,0.158,0.158,13756800
INTC,29-10-81,0.158,0.158,0.1565,0.1565,11721600
INTC,30-10-81,0.1683,0.1698,0.1683,0.1683,9139200
INTC,02-11-81,0.1698,0.1713,0.1698,0.1698,12336000
INTC,03-11-81,0.1742,0.1757,0.1742,0.1742,13622400
