name,date,open,high,low,close,volume
HSBC,16-07-99,20.2853,20.3474,20.1221,20.2657,231400
HSBC,19-07-99,20.7752,20.798,20.0829,20.3082,158200
HSBC,20-07-99,20.1645,20.1645,19.838,19.8804,79400
HSBC,21-07-99,19.8804,19.9816,19.7171,19.9196,75200
HSBC,22-07-99,19.9,19.9196,19.7955,19.8804,33500
HSBC,23-07-99,19.1032,19.1032,18.695,18.7963,114700
HSBC,26-07-99,18.7146,19.0216,18.695,18.9399,46000
HSBC,27-07-99,19.3677,19.6747,19.2665,19.6322,82400
HSBC,28-07-99,19.1032,19.3906,18.9399,19.2273,93100
HSBC,29-07-99,19.2273,19.2273,18.7767,18.7767,65600
HSBC,30-07-99,19.6747,19.6747,19.4298,19.6747,82900
HSBC,02-08-99,19.7563,20.6739,19.7563,20.4486,73700
HSBC,03-08-99,20.6543,20.6543,20.3702,20.5727,97300
HSBC,04-08-99,20.6543,20.8992,20.429,20.8601,64500
HSBC,05-08-99,20.0208,20.1645,19.593,20.1449,192800
HSBC,06-08-99,19.531,19.6322,19.2665,19.3057,110200
HSBC,09-08-99,19.1849,19.2665,19.1228,19.1653,52900
HSBC,10-08-99,18.6134,18.8159,18.4893,18.8159,67500
HSBC,11-08-99,19.0216,19.1849,18.9008,19.1849,46500
HSBC,12-08-99,19.9588,19.9588,19.7171,19.7367,70200
HSBC,13-08-99,19.593,19.9196,19.593,19.7955,55200
HSBC,16-08-99,19.7955,19.8804,19.6747,19.7759,53000
HSBC,17-08-99,19.9196,19.9196,19.7563,19.7955,36800
HSBC,18-08-99,19.9755,20.0151,19.685,19.7906,36000
HSBC,19-08-99,20.1406,20.5104,20.1406,20.451,69300
HSBC,20-08-99,20.6359,20.9264,20.6359,20.8835,52300
HSBC,23-08-99,21.0056,21.4217,21.0056,21.0915,105400
HSBC,24-08-99,20.966,21.0288,20.5335,21.0288,119000
HSBC,25-08-99,21.0486,21.1311,20.3684,20.3882,137700
HSBC,26-08-99,20.966,20.966,20.4311,20.451,89700
HSBC,27-08-99,20.5335,20.6755,20.1604,20.1802,88100
HSBC,30-08-99,20.6359,20.7382,20.4311,20.451,97400
HSBC,31-08-99,20.5335,20.6359,20.2661,20.5533,51000
HSBC,01-09-99,20.3684,20.3684,20.2033,20.3453,81200
HSBC,02-09-99,20.0382,20.058,19.8104,20.0382,41400
HSBC,03-09-99,20.3057,20.3882,20.2429,20.3882,88300
HSBC,07-09-99,20.5533,20.5533,20.3453,20.3882,21900
HSBC,08-09-99,20.1406,20.2859,20.101,20.2231,25900
HSBC,09-09-99,20.7184,20.7184,20.5731,20.6755,74300
HSBC,10-09-99,20.7184,20.7184,20.5533,20.7184,82200
HSBC,13-09-99,20.3453,20.3882,20.2033,20.3453,75400
HSBC,14-09-99,20.101,20.101,19.9557,19.9953,59200
HSBC,15-09-99,19.543,19.543,19.1501,19.3977,118500
HSBC,16-09-99,19.3152,19.3548,19.1501,19.3152,58400
HSBC,17-09-99,19.5826,19.893,19.5826,19.85,54200
HSBC,20-09-99,19.6453,19.7081,19.5001,19.7081,41100
HSBC,21-09-99,19.4175,19.4175,19.0675,19.0873,50900
HSBC,22-09-99,19.1104,19.4802,19.1104,19.4406,97000
HSBC,23-09-99,19.3977,19.3977,18.985,19.0048,33700
HSBC,24-09-99,19.3548,19.3977,19.0873,19.1501,44700
HSBC,27-09-99,19.7279,19.9359,19.7081,19.7279,66700
HSBC,28-09-99,19.3548,19.3977,19.0675,19.1303,86900
HSBC,29-09-99,18.7572,19.0048,18.7572,18.8595,79600
HSBC,30-09-99,18.9454,19.1699,18.9454,19.1699,58400
HSBC,01-10-99,19.1699,19.1699,18.8826,19.0873,28500
HSBC,04-10-99,19.2326,19.6057,19.2326,19.543,55300
