name,date,open,high,low,close,volume
BRK.A,17-03-80,290,310,290,290,10000
BRK.A,18-03-80,290,290,290,290,0
BRK.A,19-03-80,290,310,290,290,20000
BRK.A,20-03-80,290,290,290,290,0
BRK.A,21-03-80,290,290,290,290,0
BRK.A,24-03-80,290,290,270,270,10000
BRK.A,25-03-80,270,270,270,270,0
BRK.A,26-03-80,270,270,270,270,0
BRK.A,27-03-80,270,270,270,270,0
BRK.A,28-03-80,270,270,270,270,0
BRK.A,31-03-80,270,280,260,260,10000
BRK.A,01-04-80,260,280,260,260,30000
BRK.A,02-04-80,260,260,260,260,0
BRK.A,03-04-80,260,280,260,260,10000
BRK.A,07-04-80,265,285,265,265,10000
BRK.A,08-04-80,265,285,265,265,10000
BRK.A,09-04-80,265,285,265,265,10000
BRK.A,10-04-80,265,280,260,260,90000
BRK.A,11-04-80,260,260,260,260,0
BRK.A,14-04-80,260,275,255,255,20000
BRK.A,15-04-80,255,265,245,245,20000
BRK.A,16-04-80,245,245,245,245,0
BRK.A,17-04-80,255,275,255,255,10000
BRK.A,18-04-80,255,275,255,255,20000
BRK.A,21-04-80,260,280,260,260,20000
BRK.A,22-04-80,260,260,260,260,0
BRK.A,23-04-80,275,295,275,275,20000
BRK.A,24-04-80,275,295,275,275,10000
BRK.A,25-04-80,275,275,275,275,0
BRK.A,28-04-80,275,275,275,275,0
BRK.A,29-04-80,275,275,275,275,0
BRK.A,30-04-80,275,275,275,275,0
BRK.A,01-05-80,275,275,275,275,0
BRK.A,02-05-80,275,275,275,275,0
BRK.A,05-05-80,285,305,285,285,20000
BRK.A,06-05-80,285,285,285,285,0
BRK.A,07-05-80,285,285,285,285,0
BRK.A,08-05-80,285,285,285,285,0
BRK.A,09-05-80,285,285,285,285,0
BRK.A,12-05-80,285,285,285,285,0
BRK.A,13-05-80,305,325,305,305,10000
BRK.A,14-05-80,305,305,305,305,0
BRK.A,15-05-80,310,330,310,310,20000
BRK.A,16-05-80,310,330,310,310,10000
BRK.A,19-05-80,310,310,310,310,0
BRK.A,20-05-80,310,330,310,310,20000
BRK.A,21-05-80,315,335,315,315,20000
